date,airline_nm,season,season_type,domestic_or_international
20201012,아시아나항공,0,비수기,국제선
20201013,아시아나항공,0,비수기,국제선
20201014,아시아나항공,0,비수기,국제선
20201015,아시아나항공,0,비수기,국제선
20201016,아시아나항공,0,비수기,국제선
20201017,아시아나항공,0,비수기,국제선
20201018,아시아나항공,0,비수기,국제선
20201019,아시아나항공,0,비수기,국제선
20201020,아시아나항공,0,비수기,국제선
20201021,아시아나항공,0,비수기,국제선
20201022,아시아나항공,0,비수기,국제선
20201023,아시아나항공,0,비수기,국제선
20201024,아시아나항공,0,비수기,국제선
20201025,아시아나항공,0,비수기,국제선
20201026,아시아나항공,0,비수기,국제선
20201027,아시아나항공,0,비수기,국제선
20201028,아시아나항공,0,비수기,국제선
20201029,아시아나항공,0,비수기,국제선
20201030,아시아나항공,0,비수기,국제선
20201031,아시아나항공,0,비수기,국제선
20201101,아시아나항공,0,비수기,국제선
20201102,아시아나항공,0,비수기,국제선
20201103,아시아나항공,0,비수기,국제선
20201104,아시아나항공,0,비수기,국제선
20201105,아시아나항공,0,비수기,국제선
20201106,아시아나항공,0,비수기,국제선
20201107,아시아나항공,0,비수기,국제선
20201108,아시아나항공,0,비수기,국제선
20201109,아시아나항공,0,비수기,국제선
20201110,아시아나항공,0,비수기,국제선
20201111,아시아나항공,0,비수기,국제선
20201112,아시아나항공,0,비수기,국제선
20201113,아시아나항공,0,비수기,국제선
20201114,아시아나항공,0,비수기,국제선
20201115,아시아나항공,0,비수기,국제선
20201116,아시아나항공,0,비수기,국제선
20201117,아시아나항공,0,비수기,국제선
20201118,아시아나항공,0,비수기,국제선
20201119,아시아나항공,0,비수기,국제선
20201120,아시아나항공,0,비수기,국제선
20201121,아시아나항공,0,비수기,국제선
20201122,아시아나항공,0,비수기,국제선
20201123,아시아나항공,0,비수기,국제선
20201124,아시아나항공,0,비수기,국제선
20201125,아시아나항공,0,비수기,국제선
20201126,아시아나항공,0,비수기,국제선
20201127,아시아나항공,0,비수기,국제선
20201128,아시아나항공,0,비수기,국제선
20201129,아시아나항공,0,비수기,국제선
20201130,아시아나항공,0,비수기,국제선
20201201,아시아나항공,0,비수기,국제선
20201202,아시아나항공,0,비수기,국제선
20201203,아시아나항공,0,비수기,국제선
20201204,아시아나항공,0,비수기,국제선
20201205,아시아나항공,0,비수기,국제선
20201206,아시아나항공,0,비수기,국제선
20201207,아시아나항공,0,비수기,국제선
20201208,아시아나항공,0,비수기,국제선
20201209,아시아나항공,0,비수기,국제선
20201210,아시아나항공,0,비수기,국제선
20201211,아시아나항공,0,비수기,국제선
20201212,아시아나항공,0,비수기,국제선
20201213,아시아나항공,0,비수기,국제선
20201214,아시아나항공,0,비수기,국제선
20201215,아시아나항공,0,비수기,국제선
20201216,아시아나항공,0,비수기,국제선
20201217,아시아나항공,0,비수기,국제선
20201218,아시아나항공,0,비수기,국제선
20201219,아시아나항공,0,비수기,국제선
20201220,아시아나항공,0,비수기,국제선
20201221,아시아나항공,0,비수기,국제선
20201222,아시아나항공,0,비수기,국제선
20201223,아시아나항공,0,비수기,국제선
20201224,아시아나항공,1,성수기,국제선
20201225,아시아나항공,1,성수기,국제선
20201226,아시아나항공,1,성수기,국제선
20201227,아시아나항공,1,성수기,국제선
20201228,아시아나항공,1,성수기,국제선
20201229,아시아나항공,1,성수기,국제선
20201230,아시아나항공,1,성수기,국제선
20201231,아시아나항공,1,성수기,국제선
20190101,제주항공,1,성수기,국내선
20190102,제주항공,0,비수기,국내선
20190103,제주항공,0,비수기,국내선
20190104,제주항공,0,비수기,국내선
20190105,제주항공,0,비수기,국내선
20190106,제주항공,0,비수기,국내선
20190107,제주항공,0,비수기,국내선
20190108,제주항공,0,비수기,국내선
20190109,제주항공,0,비수기,국내선
20190110,제주항공,0,비수기,국내선
20190111,제주항공,0,비수기,국내선
20190112,제주항공,0,비수기,국내선
20190113,제주항공,0,비수기,국내선
20190114,제주항공,0,비수기,국내선
20190115,제주항공,0,비수기,국내선
20190116,제주항공,0,비수기,국내선
20190117,제주항공,0,비수기,국내선
20190118,제주항공,0,비수기,국내선
20190119,제주항공,0,비수기,국내선
20190120,제주항공,0,비수기,국내선
20190121,제주항공,0,비수기,국내선
20190122,제주항공,0,비수기,국내선
20190123,제주항공,0,비수기,국내선
20190124,제주항공,0,비수기,국내선
20190125,제주항공,0,비수기,국내선
20190126,제주항공,0,비수기,국내선
20190127,제주항공,0,비수기,국내선
20190128,제주항공,0,비수기,국내선
20190129,제주항공,0,비수기,국내선
20190130,제주항공,0,비수기,국내선
20190131,제주항공,0,비수기,국내선
20190201,제주항공,0,비수기,국내선
20190202,제주항공,1,성수기,국내선
20190203,제주항공,1,성수기,국내선
20190204,제주항공,1,성수기,국내선
20190205,제주항공,1,성수기,국내선
20190206,제주항공,1,성수기,국내선
20190207,제주항공,1,성수기,국내선
20190208,제주항공,0,비수기,국내선
20190209,제주항공,0,비수기,국내선
20190210,제주항공,0,비수기,국내선
20190211,제주항공,0,비수기,국내선
20190212,제주항공,0,비수기,국내선
20190213,제주항공,0,비수기,국내선
20190214,제주항공,0,비수기,국내선
20190215,제주항공,0,비수기,국내선
20190216,제주항공,0,비수기,국내선
20190217,제주항공,0,비수기,국내선
20190218,제주항공,0,비수기,국내선
20190219,제주항공,0,비수기,국내선
20190220,제주항공,0,비수기,국내선
20190221,제주항공,0,비수기,국내선
20190222,제주항공,0,비수기,국내선
20190223,제주항공,1,성수기,국내선
20190224,제주항공,1,성수기,국내선
20190225,제주항공,1,성수기,국내선
20190226,제주항공,1,성수기,국내선
20190227,제주항공,1,성수기,국내선
20190228,제주항공,1,성수기,국내선
20190301,제주항공,1,성수기,국내선
20190302,제주항공,1,성수기,국내선
20190303,제주항공,0,비수기,국내선
20190304,제주항공,0,비수기,국내선
20190305,제주항공,0,비수기,국내선
20190306,제주항공,0,비수기,국내선
20190307,제주항공,0,비수기,국내선
20190308,제주항공,0,비수기,국내선
20190309,제주항공,0,비수기,국내선
20190310,제주항공,0,비수기,국내선
20190311,제주항공,0,비수기,국내선
20190312,제주항공,0,비수기,국내선
20190313,제주항공,0,비수기,국내선
20190314,제주항공,0,비수기,국내선
20190315,제주항공,0,비수기,국내선
20190316,제주항공,0,비수기,국내선
20190317,제주항공,0,비수기,국내선
20190318,제주항공,0,비수기,국내선
20190319,제주항공,0,비수기,국내선
20190320,제주항공,0,비수기,국내선
20190321,제주항공,0,비수기,국내선
20190322,제주항공,0,비수기,국내선
20190323,제주항공,0,비수기,국내선
20190324,제주항공,0,비수기,국내선
20190325,제주항공,0,비수기,국내선
20190326,제주항공,0,비수기,국내선
20190327,제주항공,0,비수기,국내선
20190328,제주항공,0,비수기,국내선
20190329,제주항공,0,비수기,국내선
20190330,제주항공,0,비수기,국내선
20190331,제주항공,0,비수기,국내선
20190401,제주항공,0,비수기,국내선
20190402,제주항공,0,비수기,국내선
20190403,제주항공,0,비수기,국내선
20190404,제주항공,0,비수기,국내선
20190405,제주항공,0,비수기,국내선
20190406,제주항공,0,비수기,국내선
20190407,제주항공,0,비수기,국내선
20190408,제주항공,0,비수기,국내선
20190409,제주항공,0,비수기,국내선
20190410,제주항공,0,비수기,국내선
20190411,제주항공,0,비수기,국내선
20190412,제주항공,0,비수기,국내선
20190413,제주항공,0,비수기,국내선
20190414,제주항공,0,비수기,국내선
20190415,제주항공,0,비수기,국내선
20190416,제주항공,0,비수기,국내선
20190417,제주항공,0,비수기,국내선
20190418,제주항공,0,비수기,국내선
20190419,제주항공,0,비수기,국내선
20190420,제주항공,0,비수기,국내선
20190421,제주항공,0,비수기,국내선
20190422,제주항공,0,비수기,국내선
20190423,제주항공,0,비수기,국내선
20190424,제주항공,0,비수기,국내선
20190425,제주항공,0,비수기,국내선
20190426,제주항공,0,비수기,국내선
20190427,제주항공,0,비수기,국내선
20190428,제주항공,0,비수기,국내선
20190429,제주항공,0,비수기,국내선
20190430,제주항공,0,비수기,국내선
20190501,제주항공,0,비수기,국내선
20190502,제주항공,0,비수기,국내선
20190503,제주항공,0,비수기,국내선
20190504,제주항공,1,성수기,국내선
20190505,제주항공,1,성수기,국내선
20190506,제주항공,1,성수기,국내선
20190507,제주항공,1,성수기,국내선
20190508,제주항공,0,비수기,국내선
20190509,제주항공,0,비수기,국내선
20190510,제주항공,0,비수기,국내선
20190511,제주항공,0,비수기,국내선
20190512,제주항공,0,비수기,국내선
20190513,제주항공,0,비수기,국내선
20190514,제주항공,0,비수기,국내선
20190515,제주항공,0,비수기,국내선
20190516,제주항공,0,비수기,국내선
20190517,제주항공,0,비수기,국내선
20190518,제주항공,0,비수기,국내선
20190519,제주항공,0,비수기,국내선
20190520,제주항공,0,비수기,국내선
20190521,제주항공,0,비수기,국내선
20190522,제주항공,0,비수기,국내선
20190523,제주항공,0,비수기,국내선
20190524,제주항공,0,비수기,국내선
20190525,제주항공,0,비수기,국내선
20190526,제주항공,0,비수기,국내선
20190527,제주항공,0,비수기,국내선
20190528,제주항공,0,비수기,국내선
20190529,제주항공,0,비수기,국내선
20190530,제주항공,0,비수기,국내선
20190531,제주항공,0,비수기,국내선
20190601,제주항공,0,비수기,국내선
20190602,제주항공,0,비수기,국내선
20190603,제주항공,0,비수기,국내선
20190604,제주항공,0,비수기,국내선
20190605,제주항공,0,비수기,국내선
20190606,제주항공,1,성수기,국내선
20190607,제주항공,1,성수기,국내선
20190608,제주항공,1,성수기,국내선
20190609,제주항공,0,비수기,국내선
20190610,제주항공,0,비수기,국내선
20190611,제주항공,0,비수기,국내선
20190612,제주항공,0,비수기,국내선
20190613,제주항공,0,비수기,국내선
20190614,제주항공,0,비수기,국내선
20190615,제주항공,0,비수기,국내선
20190616,제주항공,0,비수기,국내선
20190617,제주항공,0,비수기,국내선
20190618,제주항공,0,비수기,국내선
20190619,제주항공,0,비수기,국내선
20190620,제주항공,0,비수기,국내선
20190621,제주항공,0,비수기,국내선
20190622,제주항공,0,비수기,국내선
20190623,제주항공,0,비수기,국내선
20190624,제주항공,0,비수기,국내선
20190625,제주항공,0,비수기,국내선
20190626,제주항공,0,비수기,국내선
20190627,제주항공,0,비수기,국내선
20190628,제주항공,0,비수기,국내선
20190629,제주항공,0,비수기,국내선
20190630,제주항공,0,비수기,국내선
20190701,제주항공,0,비수기,국내선
20190702,제주항공,0,비수기,국내선
20190703,제주항공,0,비수기,국내선
20190704,제주항공,0,비수기,국내선
20190705,제주항공,0,비수기,국내선
20190706,제주항공,0,비수기,국내선
20190707,제주항공,0,비수기,국내선
20190708,제주항공,0,비수기,국내선
20190709,제주항공,0,비수기,국내선
20190710,제주항공,0,비수기,국내선
20190711,제주항공,0,비수기,국내선
20190712,제주항공,0,비수기,국내선
20190713,제주항공,0,비수기,국내선
20190714,제주항공,0,비수기,국내선
20190715,제주항공,0,비수기,국내선
20190716,제주항공,0,비수기,국내선
20190717,제주항공,0,비수기,국내선
20190718,제주항공,0,비수기,국내선
20190719,제주항공,0,비수기,국내선
20190720,제주항공,0,비수기,국내선
20190721,제주항공,0,비수기,국내선
20190722,제주항공,0,비수기,국내선
20190723,제주항공,0,비수기,국내선
20190724,제주항공,0,비수기,국내선
20190725,제주항공,0,비수기,국내선
20190726,제주항공,0,비수기,국내선
20190727,제주항공,1,성수기,국내선
20190728,제주항공,1,성수기,국내선
20190729,제주항공,1,성수기,국내선
20190730,제주항공,1,성수기,국내선
20190731,제주항공,1,성수기,국내선
20190801,제주항공,1,성수기,국내선
20190802,제주항공,1,성수기,국내선
20190803,제주항공,1,성수기,국내선
20190804,제주항공,1,성수기,국내선
20190805,제주항공,1,성수기,국내선
20190806,제주항공,1,성수기,국내선
20190807,제주항공,1,성수기,국내선
20190808,제주항공,1,성수기,국내선
20190809,제주항공,1,성수기,국내선
20190810,제주항공,1,성수기,국내선
20190811,제주항공,1,성수기,국내선
20190812,제주항공,1,성수기,국내선
20190813,제주항공,1,성수기,국내선
20190814,제주항공,1,성수기,국내선
20190815,제주항공,1,성수기,국내선
20190816,제주항공,1,성수기,국내선
20190817,제주항공,1,성수기,국내선
20190818,제주항공,1,성수기,국내선
20190819,제주항공,1,성수기,국내선
20190820,제주항공,1,성수기,국내선
20190821,제주항공,1,성수기,국내선
20190822,제주항공,1,성수기,국내선
20190823,제주항공,1,성수기,국내선
20190824,제주항공,1,성수기,국내선
20190825,제주항공,0,비수기,국내선
20190826,제주항공,0,비수기,국내선
20190827,제주항공,0,비수기,국내선
20190828,제주항공,0,비수기,국내선
20190829,제주항공,0,비수기,국내선
20190830,제주항공,0,비수기,국내선
20190831,제주항공,0,비수기,국내선
20190901,제주항공,0,비수기,국내선
20190902,제주항공,0,비수기,국내선
20190903,제주항공,0,비수기,국내선
20190904,제주항공,0,비수기,국내선
20190905,제주항공,0,비수기,국내선
20190906,제주항공,0,비수기,국내선
20190907,제주항공,0,비수기,국내선
20190908,제주항공,0,비수기,국내선
20190909,제주항공,0,비수기,국내선
20190910,제주항공,0,비수기,국내선
20190911,제주항공,1,성수기,국내선
20190912,제주항공,1,성수기,국내선
20190913,제주항공,1,성수기,국내선
20190914,제주항공,1,성수기,국내선
20190915,제주항공,1,성수기,국내선
20190916,제주항공,1,성수기,국내선
20190917,제주항공,0,비수기,국내선
20190918,제주항공,0,비수기,국내선
20190919,제주항공,0,비수기,국내선
20190920,제주항공,0,비수기,국내선
20190921,제주항공,0,비수기,국내선
20190922,제주항공,0,비수기,국내선
20190923,제주항공,0,비수기,국내선
20190924,제주항공,0,비수기,국내선
20190925,제주항공,0,비수기,국내선
20190926,제주항공,0,비수기,국내선
20190927,제주항공,0,비수기,국내선
20190928,제주항공,0,비수기,국내선
20190929,제주항공,0,비수기,국내선
20190930,제주항공,0,비수기,국내선
20191001,제주항공,0,비수기,국내선
20191002,제주항공,0,비수기,국내선
20191003,제주항공,1,성수기,국내선
20191004,제주항공,1,성수기,국내선
20191005,제주항공,1,성수기,국내선
20191006,제주항공,1,성수기,국내선
20191007,제주항공,1,성수기,국내선
20191008,제주항공,1,성수기,국내선
20191009,제주항공,1,성수기,국내선
20191010,제주항공,0,비수기,국내선
20191011,제주항공,0,비수기,국내선
20191012,제주항공,0,비수기,국내선
20191013,제주항공,0,비수기,국내선
20191014,제주항공,0,비수기,국내선
20191015,제주항공,0,비수기,국내선
20191016,제주항공,0,비수기,국내선
20191017,제주항공,0,비수기,국내선
20191018,제주항공,0,비수기,국내선
20191019,제주항공,0,비수기,국내선
20191020,제주항공,0,비수기,국내선
20191021,제주항공,0,비수기,국내선
20191022,제주항공,0,비수기,국내선
20191023,제주항공,0,비수기,국내선
20191024,제주항공,0,비수기,국내선
20191025,제주항공,0,비수기,국내선
20191026,제주항공,0,비수기,국내선
20191027,제주항공,0,비수기,국내선
20191028,제주항공,0,비수기,국내선
20191029,제주항공,0,비수기,국내선
20191030,제주항공,0,비수기,국내선
20191031,제주항공,0,비수기,국내선
20191101,제주항공,0,비수기,국내선
20191102,제주항공,0,비수기,국내선
20191103,제주항공,0,비수기,국내선
20191104,제주항공,0,비수기,국내선
20191105,제주항공,0,비수기,국내선
20191106,제주항공,0,비수기,국내선
20191107,제주항공,0,비수기,국내선
20191108,제주항공,0,비수기,국내선
20191109,제주항공,0,비수기,국내선
20191110,제주항공,0,비수기,국내선
20191111,제주항공,0,비수기,국내선
20191112,제주항공,0,비수기,국내선
20191113,제주항공,0,비수기,국내선
20191114,제주항공,0,비수기,국내선
20191115,제주항공,0,비수기,국내선
20191116,제주항공,0,비수기,국내선
20191117,제주항공,0,비수기,국내선
20191118,제주항공,0,비수기,국내선
20191119,제주항공,0,비수기,국내선
20191120,제주항공,0,비수기,국내선
20191121,제주항공,0,비수기,국내선
20191122,제주항공,0,비수기,국내선
20191123,제주항공,0,비수기,국내선
20191124,제주항공,0,비수기,국내선
20191125,제주항공,0,비수기,국내선
20191126,제주항공,0,비수기,국내선
20191127,제주항공,0,비수기,국내선
20191128,제주항공,0,비수기,국내선
20191129,제주항공,0,비수기,국내선
20191130,제주항공,0,비수기,국내선
20191201,제주항공,0,비수기,국내선
20191202,제주항공,0,비수기,국내선
20191203,제주항공,0,비수기,국내선
20191204,제주항공,0,비수기,국내선
20191205,제주항공,0,비수기,국내선
20191206,제주항공,0,비수기,국내선
20191207,제주항공,0,비수기,국내선
20191208,제주항공,0,비수기,국내선
20191209,제주항공,0,비수기,국내선
20191210,제주항공,0,비수기,국내선
20191211,제주항공,0,비수기,국내선
20191212,제주항공,0,비수기,국내선
20191213,제주항공,0,비수기,국내선
20191214,제주항공,0,비수기,국내선
20191215,제주항공,0,비수기,국내선
20191216,제주항공,0,비수기,국내선
20191217,제주항공,0,비수기,국내선
20191218,제주항공,0,비수기,국내선
20191219,제주항공,0,비수기,국내선
20191220,제주항공,0,비수기,국내선
20191221,제주항공,0,비수기,국내선
20191222,제주항공,0,비수기,국내선
20191223,제주항공,0,비수기,국내선
20191224,제주항공,0,비수기,국내선
20191225,제주항공,0,비수기,국내선
20191226,제주항공,0,비수기,국내선
20191227,제주항공,0,비수기,국내선
20191228,제주항공,0,비수기,국내선
20191229,제주항공,0,비수기,국내선
20191230,제주항공,0,비수기,국내선
20191231,제주항공,1,성수기,국내선
20200101,제주항공,1,성수기,국내선
20200102,제주항공,0,비수기,국내선
20200103,제주항공,0,비수기,국내선
20200104,제주항공,0,비수기,국내선
20200105,제주항공,0,비수기,국내선
20200106,제주항공,0,비수기,국내선
20200107,제주항공,0,비수기,국내선
20200108,제주항공,0,비수기,국내선
20200109,제주항공,0,비수기,국내선
20200110,제주항공,0,비수기,국내선
20200111,제주항공,0,비수기,국내선
20200112,제주항공,0,비수기,국내선
20200113,제주항공,0,비수기,국내선
20200114,제주항공,0,비수기,국내선
20200115,제주항공,0,비수기,국내선
20200116,제주항공,0,비수기,국내선
20200117,제주항공,0,비수기,국내선
20200118,제주항공,0,비수기,국내선
20200119,제주항공,0,비수기,국내선
20200120,제주항공,0,비수기,국내선
20200121,제주항공,0,비수기,국내선
20200122,제주항공,0,비수기,국내선
20200123,제주항공,1,성수기,국내선
20200124,제주항공,1,성수기,국내선
20200125,제주항공,1,성수기,국내선
20200126,제주항공,1,성수기,국내선
20200127,제주항공,1,성수기,국내선
20200128,제주항공,1,성수기,국내선
20200129,제주항공,0,비수기,국내선
20200130,제주항공,0,비수기,국내선
20200131,제주항공,0,비수기,국내선
20200201,제주항공,0,비수기,국내선
20200202,제주항공,0,비수기,국내선
20200203,제주항공,0,비수기,국내선
20200204,제주항공,0,비수기,국내선
20200205,제주항공,0,비수기,국내선
20200206,제주항공,0,비수기,국내선
20200207,제주항공,0,비수기,국내선
20200208,제주항공,0,비수기,국내선
20200209,제주항공,0,비수기,국내선
20200210,제주항공,0,비수기,국내선
20200211,제주항공,0,비수기,국내선
20200212,제주항공,0,비수기,국내선
20200213,제주항공,0,비수기,국내선
20200214,제주항공,0,비수기,국내선
20200215,제주항공,0,비수기,국내선
20200216,제주항공,0,비수기,국내선
20200217,제주항공,0,비수기,국내선
20200218,제주항공,0,비수기,국내선
20200219,제주항공,0,비수기,국내선
20200220,제주항공,0,비수기,국내선
20200221,제주항공,0,비수기,국내선
20200222,제주항공,1,성수기,국내선
20200223,제주항공,1,성수기,국내선
20200224,제주항공,1,성수기,국내선
20200225,제주항공,1,성수기,국내선
20200226,제주항공,1,성수기,국내선
20200227,제주항공,1,성수기,국내선
20200228,제주항공,1,성수기,국내선
20200229,제주항공,1,성수기,국내선
20200301,제주항공,0,비수기,국내선
20200302,제주항공,0,비수기,국내선
20200303,제주항공,0,비수기,국내선
20200304,제주항공,0,비수기,국내선
20200305,제주항공,0,비수기,국내선
20200306,제주항공,0,비수기,국내선
20200307,제주항공,0,비수기,국내선
20200308,제주항공,0,비수기,국내선
20200309,제주항공,0,비수기,국내선
20200310,제주항공,0,비수기,국내선
20200311,제주항공,0,비수기,국내선
20200312,제주항공,0,비수기,국내선
20200313,제주항공,0,비수기,국내선
20200314,제주항공,0,비수기,국내선
20200315,제주항공,0,비수기,국내선
20200316,제주항공,0,비수기,국내선
20200317,제주항공,0,비수기,국내선
20200318,제주항공,0,비수기,국내선
20200319,제주항공,0,비수기,국내선
20200320,제주항공,0,비수기,국내선
20200321,제주항공,0,비수기,국내선
20200322,제주항공,0,비수기,국내선
20200323,제주항공,0,비수기,국내선
20200324,제주항공,0,비수기,국내선
20200325,제주항공,0,비수기,국내선
20200326,제주항공,0,비수기,국내선
20200327,제주항공,0,비수기,국내선
20200328,제주항공,0,비수기,국내선
20200329,제주항공,0,비수기,국내선
20200330,제주항공,0,비수기,국내선
20200331,제주항공,0,비수기,국내선
20200401,제주항공,0,비수기,국내선
20200402,제주항공,0,비수기,국내선
20200403,제주항공,0,비수기,국내선
20200404,제주항공,0,비수기,국내선
20200405,제주항공,0,비수기,국내선
20200406,제주항공,0,비수기,국내선
20200407,제주항공,0,비수기,국내선
20200408,제주항공,0,비수기,국내선
20200409,제주항공,0,비수기,국내선
20200410,제주항공,0,비수기,국내선
20200411,제주항공,0,비수기,국내선
20200412,제주항공,0,비수기,국내선
20200413,제주항공,0,비수기,국내선
20200414,제주항공,0,비수기,국내선
20200415,제주항공,0,비수기,국내선
20200416,제주항공,0,비수기,국내선
20200417,제주항공,0,비수기,국내선
20200418,제주항공,0,비수기,국내선
20200419,제주항공,0,비수기,국내선
20200420,제주항공,0,비수기,국내선
20200421,제주항공,0,비수기,국내선
20200422,제주항공,0,비수기,국내선
20200423,제주항공,0,비수기,국내선
20200424,제주항공,0,비수기,국내선
20200425,제주항공,0,비수기,국내선
20200426,제주항공,0,비수기,국내선
20200427,제주항공,0,비수기,국내선
20200428,제주항공,0,비수기,국내선
20200429,제주항공,0,비수기,국내선
20200430,제주항공,1,성수기,국내선
20200501,제주항공,1,성수기,국내선
20200502,제주항공,1,성수기,국내선
20200503,제주항공,1,성수기,국내선
20200504,제주항공,1,성수기,국내선
20200505,제주항공,1,성수기,국내선
20200506,제주항공,0,비수기,국내선
20200507,제주항공,0,비수기,국내선
20200508,제주항공,0,비수기,국내선
20200509,제주항공,0,비수기,국내선
20200510,제주항공,0,비수기,국내선
20200511,제주항공,0,비수기,국내선
20200512,제주항공,0,비수기,국내선
20200513,제주항공,0,비수기,국내선
20200514,제주항공,0,비수기,국내선
20200515,제주항공,0,비수기,국내선
20200516,제주항공,0,비수기,국내선
20200517,제주항공,0,비수기,국내선
20200518,제주항공,0,비수기,국내선
20200519,제주항공,0,비수기,국내선
20200520,제주항공,0,비수기,국내선
20200521,제주항공,0,비수기,국내선
20200522,제주항공,0,비수기,국내선
20200523,제주항공,0,비수기,국내선
20200524,제주항공,0,비수기,국내선
20200525,제주항공,0,비수기,국내선
20200526,제주항공,0,비수기,국내선
20200527,제주항공,0,비수기,국내선
20200528,제주항공,0,비수기,국내선
20200529,제주항공,0,비수기,국내선
20200530,제주항공,0,비수기,국내선
20200531,제주항공,0,비수기,국내선
20200601,제주항공,0,비수기,국내선
20200602,제주항공,0,비수기,국내선
20200603,제주항공,0,비수기,국내선
20200604,제주항공,0,비수기,국내선
20200605,제주항공,0,비수기,국내선
20200606,제주항공,0,비수기,국내선
20200607,제주항공,0,비수기,국내선
20200608,제주항공,0,비수기,국내선
20200609,제주항공,0,비수기,국내선
20200610,제주항공,0,비수기,국내선
20200611,제주항공,0,비수기,국내선
20200612,제주항공,0,비수기,국내선
20200613,제주항공,0,비수기,국내선
20200614,제주항공,0,비수기,국내선
20200615,제주항공,0,비수기,국내선
20200616,제주항공,0,비수기,국내선
20200617,제주항공,0,비수기,국내선
20200618,제주항공,0,비수기,국내선
20200619,제주항공,0,비수기,국내선
20200620,제주항공,0,비수기,국내선
20200621,제주항공,0,비수기,국내선
20200622,제주항공,0,비수기,국내선
20200623,제주항공,0,비수기,국내선
20200624,제주항공,0,비수기,국내선
20200625,제주항공,0,비수기,국내선
20200626,제주항공,0,비수기,국내선
20200627,제주항공,0,비수기,국내선
20200628,제주항공,0,비수기,국내선
20200629,제주항공,0,비수기,국내선
20200630,제주항공,0,비수기,국내선
20200701,제주항공,0,비수기,국내선
20200702,제주항공,0,비수기,국내선
20200703,제주항공,0,비수기,국내선
20200704,제주항공,0,비수기,국내선
20200705,제주항공,0,비수기,국내선
20200706,제주항공,0,비수기,국내선
20200707,제주항공,0,비수기,국내선
20200708,제주항공,0,비수기,국내선
20200709,제주항공,0,비수기,국내선
20200710,제주항공,0,비수기,국내선
20200711,제주항공,0,비수기,국내선
20200712,제주항공,0,비수기,국내선
20200713,제주항공,0,비수기,국내선
20200714,제주항공,0,비수기,국내선
20200715,제주항공,0,비수기,국내선
20200716,제주항공,0,비수기,국내선
20200717,제주항공,0,비수기,국내선
20200718,제주항공,0,비수기,국내선
20200719,제주항공,0,비수기,국내선
20200720,제주항공,0,비수기,국내선
20200721,제주항공,0,비수기,국내선
20200722,제주항공,0,비수기,국내선
20200723,제주항공,0,비수기,국내선
20200724,제주항공,0,비수기,국내선
20200725,제주항공,1,성수기,국내선
20200726,제주항공,1,성수기,국내선
20200727,제주항공,1,성수기,국내선
20200728,제주항공,1,성수기,국내선
20200729,제주항공,1,성수기,국내선
20200730,제주항공,1,성수기,국내선
20200731,제주항공,1,성수기,국내선
20200801,제주항공,1,성수기,국내선
20200802,제주항공,1,성수기,국내선
20200803,제주항공,1,성수기,국내선
20200804,제주항공,1,성수기,국내선
20200805,제주항공,1,성수기,국내선
20200806,제주항공,1,성수기,국내선
20200807,제주항공,1,성수기,국내선
20200808,제주항공,1,성수기,국내선
20200809,제주항공,1,성수기,국내선
20200810,제주항공,1,성수기,국내선
20200811,제주항공,1,성수기,국내선
20200812,제주항공,1,성수기,국내선
20200813,제주항공,1,성수기,국내선
20200814,제주항공,1,성수기,국내선
20200815,제주항공,1,성수기,국내선
20200816,제주항공,1,성수기,국내선
20200817,제주항공,1,성수기,국내선
20200818,제주항공,1,성수기,국내선
20200819,제주항공,1,성수기,국내선
20200820,제주항공,1,성수기,국내선
20200821,제주항공,1,성수기,국내선
20200822,제주항공,1,성수기,국내선
20200823,제주항공,0,비수기,국내선
20200824,제주항공,0,비수기,국내선
20200825,제주항공,0,비수기,국내선
20200826,제주항공,0,비수기,국내선
20200827,제주항공,0,비수기,국내선
20200828,제주항공,0,비수기,국내선
20200829,제주항공,0,비수기,국내선
20200830,제주항공,0,비수기,국내선
20200831,제주항공,0,비수기,국내선
20200901,제주항공,0,비수기,국내선
20200902,제주항공,0,비수기,국내선
20200903,제주항공,0,비수기,국내선
20200904,제주항공,0,비수기,국내선
20200905,제주항공,0,비수기,국내선
20200906,제주항공,0,비수기,국내선
20200907,제주항공,0,비수기,국내선
20200908,제주항공,0,비수기,국내선
20200909,제주항공,0,비수기,국내선
20200910,제주항공,0,비수기,국내선
20200911,제주항공,0,비수기,국내선
20200912,제주항공,0,비수기,국내선
20200913,제주항공,0,비수기,국내선
20200914,제주항공,0,비수기,국내선
20200915,제주항공,0,비수기,국내선
20200916,제주항공,0,비수기,국내선
20200917,제주항공,0,비수기,국내선
20200918,제주항공,0,비수기,국내선
20200919,제주항공,0,비수기,국내선
20200920,제주항공,0,비수기,국내선
20200921,제주항공,0,비수기,국내선
20200922,제주항공,0,비수기,국내선
20200923,제주항공,0,비수기,국내선
20200924,제주항공,0,비수기,국내선
20200925,제주항공,0,비수기,국내선
20200926,제주항공,0,비수기,국내선
20200927,제주항공,0,비수기,국내선
20200928,제주항공,0,비수기,국내선
20200929,제주항공,1,성수기,국내선
20200930,제주항공,1,성수기,국내선
20201001,제주항공,1,성수기,국내선
20201002,제주항공,1,성수기,국내선
20201003,제주항공,1,성수기,국내선
20201004,제주항공,1,성수기,국내선
20201005,제주항공,1,성수기,국내선
20201006,제주항공,0,비수기,국내선
20201007,제주항공,0,비수기,국내선
